taxon_name,mean_fri,mean_fires,lwr_confint,upr_confint,dispersion_ratio,dispersion_p_value,num_unburnt_pixels,num_pixels,taxon_rank,resprouting,post_fire_seeding,data_on_both,resprouter_or_seeder,woodiness_detailed,woody_or_herb,resprouting_binomial,seeding_binomial,obligate_resprouting_or_seeding,resprouting_seeding_binomial
Abelmoschus ficulneus,22.22556390977444,0.9974999999999998,1.095377423341647,0.8996225766583528,4.072832457082557,2.5180519634883336e-147,253,400,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Abelmoschus manihot,11.737058823529413,1.8888888888888888,2.786809669578957,0.9909681081988204,7.999999999999998,7.606519967637649e-11,5,9,species,does not resprout,NA,FALSE,NA,herbaceous woody,herb,FALSE,NA,NA,NA
Abelmoschus moschatus,4.66022448979592,4.757281553398057,5.178509218422428,4.336053888373686,3.863905562224891,6.182474306723615e-36,23,103,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,herbaceous woody,herb,TRUE,TRUE,NA,NA
Abelmoschus moschatus subsp. tuberosus,5.905401785714285,3.754189944134079,4.038039145673284,3.4703407425948747,5.221408507223113,5.191209542106003e-102,63,179,subspecies,mostly resprouts,NA,FALSE,NA,herbaceous woody,herb,TRUE,NA,NA,NA
Abrodictyum caudatum,78.23206896551726,0.2833876221498371,0.34293701284708167,0.22383823145259252,0.8573360378634213,0.9663036833378236,225,307,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA
Abrodictyum obscurum,46.162191780821914,0.48026315789473695,0.5904358377685683,0.3700904780209056,4.301460582418578,5.32284387147736e-63,129,152,species,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA
Abrotanella forsteroides,343.63500000000005,0.06451612903225806,0.12774193548387097,0.00129032258064515,0.9508196721311476,0.5853259536121472,58,62,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA
Abrotanella nivigena,36.6951724137931,0.6041666666666667,0.8240608962913256,0.38427243704200786,0.615553925165077,0.982359524928076,22,48,species,mostly resprouts,NA,FALSE,NA,herbaceous,herb,TRUE,NA,NA,NA
Abrus precatorius,20.8098773006135,1.065359477124183,1.2289124500406226,0.9018065042077434,4.293994187923797,3.271201321319901e-63,104,153,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Abrus precatorius subsp. precatorius,8.904159021406729,2.4898477157360404,2.6456573661735887,2.334038065298492,5.073487872633471,6.446468283576925e-212,188,394,subspecies,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Abutilon calliphyllum,310.38000000000005,0.07142857142857142,0.15225760911511904,-0.00940046625797617,1.6341463414634143,0.00635107842700715,40,42,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Abutilon cryptopetalum,110.85,0.2,0.2427707064862545,0.1572292935137455,1.494033412887828,2.0578926926245495e-10,358,420,species,sometimes resprouts,NA,FALSE,NA,herbaceous woody,herb,TRUE,NA,NA,NA
Abutilon fraseri,121.36861313868614,0.18266666666666667,0.21325494910001397,0.15207838423331935,1.6808883864617543,1.582251250180726e-28,661,750,species,does not resprout,NA,FALSE,NA,herbaceous woody,herb,FALSE,NA,NA,NA
Abutilon fraseri subsp. diplotrichum,631.845,0.03508771929824561,0.08371681723247835,-0.01354137863598713,0.982142857142857,0.5127313947570612,55,57,subspecies,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA
Abutilon fraseri subsp. fraseri,48.83196078431373,0.4540059347181009,0.525946175307513,0.3820656941286889,1.8849206349206349,1.656559561239759e-20,245,337,subspecies,does not resprout,NA,FALSE,NA,herbaceous woody,herb,FALSE,NA,NA,NA
Abutilon halophilum,2320.4600000000005,0.00955414012738853,0.01719904442015132,0.00190923583462574,0.992025518341308,0.5488405902416046,622,628,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Abutilon hannii,10.099440879926671,2.195171026156942,2.325431321316825,2.064910730997059,3.807907808757872,3.4573792840853933e-161,202,497,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Abutilon indicum,11.639250000000002,1.9047619047619044,2.4950537346600017,1.314470074863807,4.615,2.928543538543892e-11,12,21,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Abutilon indicum subsp. albescens,48.035,0.4615384615384616,0.7226784294488462,0.200398493628077,4.720000000000001,4.9803113193830446e-14,22,26,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Abutilon lepidum,23.527346938775505,0.9423076923076926,1.0946393402554169,0.7899760443599683,1.5232389730085578,2.904807891789701e-5,72,156,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Abutilon leucopetalum,74.76941176470588,0.29651162790697677,0.327270024510195,0.26575323130375855,2.7786253320945997,1.9828212989800392e-200,1027,1204,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Abutilon macrum,26.169742268041233,0.847161572052402,0.9663739782676024,0.7279491658372016,2.0690902514016996,4.0280022107448e-19,133,229,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Abutilon malvifolium,290.89727272727265,0.07621247113163974,0.10221557225684652,0.05020937000643296,1.5333894500561165,5.7690872960062424e-12,409,433,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Abutilon otocarpum,53.81462623413259,0.41196978500871584,0.4422946110786298,0.3816449589388019,3.2725833962016595,0,1380,1721,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Abutilon oxycarpum,215.4678801843319,0.10289236605026074,0.1165825523616909,0.08920217973883057,1.3954651579674542,9.995728154909472e-31,1939,2109,species,does not resprout,some post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Abutilon oxycarpum var. incanum,133.01999999999998,0.16666666666666669,0.29013506118301424,0.04319827215031911,1.4390243902439022,0.03395610452961249,37,42,variety,does not resprout,NA,FALSE,NA,herbaceous,herb,FALSE,NA,NA,NA
Abutilon oxycarpum var. oxycarpum,46.88409836065576,0.4728682170542634,0.5915355764711397,0.35420085763738707,2.084272540983607,8.44464469061414e-12,92,129,variety,does not resprout,no post-fire seeding,TRUE,neither,woody,woody,FALSE,FALSE,NA,NA
Abutilon oxycarpum var. subsagittatum,146.87625000000006,0.15094339622641506,0.2555418332925006,0.04634495916032953,1.1201923076923077,0.2563300525780765,46,53,variety,does not resprout,no post-fire seeding,TRUE,neither,woody,woody,FALSE,FALSE,NA,NA
Acacia abbreviata,8.118591549295772,2.7307692307692317,3.3659712905932957,2.095567170945168,0.9245070422535208,0.5709838132345408,4,26,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia abrupta,18.580571428571435,1.193181818181818,1.4214093579690998,0.964954278394536,0.6330596606458677,0.9970182466501571,21,88,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia acanthoclada,151.1590909090909,0.14666666666666664,0.23334112785462108,0.05999220547871219,1.049140049140049,0.3636342481556654,65,75,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia acanthoclada subsp. acanthoclada,99.58904761904762,0.22261484098939932,0.27758663501434555,0.16764304696445306,0.9712934819317796,0.6240155486394418,225,283,subspecies,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia acinacea,231.90523809523805,0.09559939301972688,0.1039457304378721,0.08725305560158168,1.5912103663953403,1.2068842776268854e-147,4888,5272,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Acacia acradenia,11.86517595307918,1.8684931506849316,2.0087278198362366,1.7282584815336266,2.610800489832748,6.220522610531129e-54,129,365,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Acacia aculeatissima,128.42476363636362,0.1726302573760201,0.19303384993438985,0.1522266648176504,1.0534856098675194,0.06749848320723291,1349,1593,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia acuminata,140.41000000000005,0.15789473684210523,0.1861456898081612,0.12964378387604933,1.5274483970136146,2.930596667883373e-19,671,760,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Acacia adsurgens,15.528454157782514,1.427701674277017,1.5190692540303885,1.3363340945236457,0.9319257371678192,0.8931593185697947,155,657,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia adunca,36.25094594594595,0.6115702479338843,0.7509136985405251,0.4722267973272434,1.072972972972973,0.27597223227643614,68,121,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia aemula subsp. muricata,96.07000000000004,0.2307692307692307,0.4919091986796152,-0.03037073714115387,0.8333333333333336,0.6159606548330627,10,13,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia alata,93.34736842105266,0.23749999999999993,0.3442930241167464,0.13070697588325347,1.0919387075283151,0.26971156886648123,64,80,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia alaticaulis,20.784374999999994,1.066666666666667,1.5893333333333337,0.5440000000000005,0.46428571428571414,0.9522747412492748,2,15,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia alleniana,6.888828606658447,3.218253968253968,3.4397500039457167,2.996757932562219,2.105761909206577,6.62665747198909e-22,29,252,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia alpina,17.38985130111524,1.274881516587678,1.427234076564167,1.122528956611189,0.4185519560984245,0.999999999999996,29,211,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia amanda,2.309375,9.6,11.168,8.032,1.0089285714285714,0.44044056721899777,0,15,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Acacia ammobia,25.865,0.8571428571428572,1.0996299702025,0.6146557440832143,0.8666666666666665,0.7481231008491451,22,56,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia amoena,47.31123711340207,0.46859903381642504,0.561853919282707,0.375344148350143,0.6997297567811033,0.9996461845820608,118,207,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia ampliceps,18.12916256157635,1.2228915662650603,1.391118683274693,1.0546644492554278,2.333034781310643,1.2661802340900831e-19,80,166,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia anaticeps,10.161250000000004,2.181818181818181,2.7990581059699995,1.564578257666363,1.2500000000000004,0.1970765140891892,3,22,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Acacia ancistrocarpa,12.25184210526316,1.809523809523809,1.9182538523924768,1.700793766655142,1.7498430915448755,1.6930498291322995e-26,128,588,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Acacia ancistrophylla var. lissophylla,442.0958823529411,0.05014749262536874,0.0739860974224502,0.02630888782828728,1.0706578489383916,0.17793459873811782,323,339,variety,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia aneura,189.76247950819675,0.11683026095283695,0.12719602949183004,0.10646449241384388,1.7401437174172485,1.7594021354187675e-171,3849,4177,species,does not resprout,some post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia aneura var. aneura,143.7882857142858,0.15418502202643164,0.1797258069931172,0.1286442370597461,1.6476295479603096,1.7825665593202518e-31,809,908,variety,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia aneura var. major,172.92600000000002,0.1282051282051282,0.19308587485954304,0.06332438155071336,1.1482758620689657,0.13112843185997755,104,117,variety,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia aphylla,88.68,0.25,0.74,-0.24,1,0.3916251762710891,3,4,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia applanata,67.4467605633803,0.32870370370370366,0.4051632109047484,0.25224419650265895,1.2970193252538489,0.00218595448504032,165,216,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Acacia aprepta,118.23999999999998,0.18750000000000008,0.31000000000000005,0.06500000000000003,1.2836879432624109,0.09166955757053444,41,48,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia aptaneura,58.584492753623195,0.37842778793418647,0.4299807849306742,0.3268747909376987,1.3099573534356146,1.360344672356647e-6,396,547,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia arafurica,3.9413333333333336,5.625,6.78713704011188,4.46286295988812,3.03111111111111,6.461010114886048e-5,0,16,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia argyraea,10.211636363636364,2.1710526315789473,2.5023244191339957,1.8397808440238992,2.6332929292929297,5.725182216060498e-13,21,76,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia argyrophylla,179.00222222222223,0.12385321100917432,0.1705709116903899,0.07713551032795873,1.0290151903055127,0.3702131862484409,193,218,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia arida,11.206813186813186,1.9782608695652175,2.26567223504277,1.6908495040876654,3.188262287163385,1.2462003147986377e-22,25,92,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Acacia armitii,10.112631578947369,2.1923076923076925,2.761449057428103,1.623166327187282,2.299649122807018,2.2964862156191977e-4,9,26,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia aspera,345.6504545454546,0.0641399416909621,0.09094231746138168,0.0373375659205425,1.7591706539074956,1.4612312195221415e-16,328,343,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia aspera subsp. aspera,1157.274,0.01915708812260536,0.03594901622950033,0.00236516001571039,1.386153846153846,3.660810023255883e-5,257,261,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia aspera subsp. parviceps,363.5880000000001,0.06097560975609755,0.11442308824267788,0.00752813126951722,0.9506172839506176,0.6052537984548146,77,82,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia asperulacea,8.521593749999997,2.601626016260163,2.886679234855259,2.316572797665068,1.6996926229508194,2.2740250290227016e-6,25,123,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia assimilis subsp. atroviridis,119.71800000000002,0.18518518518518515,0.2789018192415622,0.09146855112880815,1.0950000000000002,0.2626726549164262,68,81,subspecies,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia aulacocarpa,22.795184381778743,0.9725738396624474,1.0613565077743132,0.8837911715505815,3.592488982036477,1.1856436740178231e-137,287,474,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Acacia auriculiformis,6.529647124201168,3.395283018867924,3.5062110052191033,3.284355032516745,5.9265069695941675,0,391,1060,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia auronitens,94.222500000000025,0.23529411764705876,0.35058823529411764,0.11999999999999993,1.156716417910448,0.17865468927547443,55,68,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Acacia ausfeldii,1878.9075,0.01179941002949852,0.02336283185840708,2.359882005899712e-4,0.9911242603550292,0.5358818594098786,335,339,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia ayersiana,68.68352941176471,0.3227848101265823,0.3854273091113597,0.26014231114180486,1.3678182384064737,1.5027576360314305e-5,244,316,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia baileyana,273.1401960784314,0.08116710875331565,0.09026153770336616,0.07207267980326515,1.4813173168798783,8.753809769442112e-75,3522,3770,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia barbinervis,53.841428571428594,0.4117647058823528,0.7168042688050937,0.10672514295961184,1.2321428571428572,0.2333656557817048,12,17,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Acacia barbinervis subsp. borealis,42.324545454545465,0.5238095238095237,0.8333611709093611,0.2142578767096864,0.8818181818181818,0.6113490083710877,12,21,subspecies,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Acacia barrettiorum,5.5425,4,7.92,0.08000000000000007,NA,1,0,1,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia barringtonensis,22.622448979591844,0.9799999999999998,1.1740301007575884,0.7859698992424111,1.463203463203464,0.00183637451657663,53,100,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Acacia basedowii,28.216363636363635,0.7857142857142858,1.0178780210391638,0.5535505503894078,0.8661157024793389,0.7491358654700394,24,56,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia baueri subsp. baueri,26.663918918918924,0.8314606741573033,1.0209051407123992,0.6420162076022072,1.3731572481572485,0.01161383749861715,49,89,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia beadleana,10.623124999999998,2.086956521739131,2.677359927449565,1.4965531160286962,0.606060606060606,0.9234458645796924,4,23,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Acacia betchei,18.29025,1.2121212121212122,1.3999413398160614,1.024301084426363,0.6049618320610686,0.999896701341864,33,132,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia bidentata,80.76214285714288,0.2745098039215686,0.3575310573129373,0.19148855053019992,2.024436090225564,1.2741158692380485e-12,127,153,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia biflora,77.11304347826085,0.2875000000000001,0.4049978723211617,0.17000212767883846,0.8976334617501371,0.7301258119716787,59,80,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia binervata,83.50160583941607,0.2655038759689922,0.29117270314477905,0.23983504879320536,1.1732102161470988,2.3686720727810535e-6,1216,1548,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Acacia binervia,87.91926470588236,0.25216316440049447,0.2867668719899728,0.21755945681101613,1.219933022714036,1.6700606779634184e-5,647,809,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia bivenosa,21.119289099526068,1.0497512437810943,1.1499093821516948,0.9495931054104942,2.1546607415111514,4.818936726561285e-36,192,402,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Acacia blakei subsp. diphylla,39.67926136363637,0.5587301587301587,0.6412772646234487,0.4761830528368688,0.8872683844817602,0.9254229265509564,175,315,subspecies,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia blakelyi,90.60782608695654,0.24468085106382975,0.31539024876024213,0.1739714533674174,2.464078121367124,4.100984405384658e-25,157,188,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia blayana,41.38399999999999,0.5357142857142858,0.806823119948805,0.2646054514797666,0.48148148148148145,0.9892471616165164,13,28,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia boormanii,64.17631578947369,0.34545454545454546,0.40416577320923314,0.2867433176998578,0.822094298245614,0.9953959162689964,262,385,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia brachybotrya,168.20522388059706,0.13180327868852457,0.15002478418515758,0.11358177319189156,1.0380316266436846,0.14712246499958653,1339,1525,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia brachystachya,133.02,0.16666666666666666,0.20341953809691676,0.12991379523641655,1.6723044397463005,2.1925360958330775e-18,417,474,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia brockii,5.157918367346938,4.298245614035088,4.836471099145564,3.7600201289246127,2.7583090379008746,3.752964087438253e-11,6,57,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia browniana,51.268125,0.43243243243243246,0.582262626067636,0.2826022387972289,1.018835616438356,0.4332078998357716,49,74,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia browniana var. browniana,45.923571428571435,0.48275862068965514,0.6092008358289125,0.3563164055503978,1.0260869565217392,0.4051643277503372,74,116,variety,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia brownii,48.093650793650795,0.4609756097560976,0.493836030593098,0.4281151889190972,1.2567219010172035,4.820456942027392e-12,1090,1640,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Acacia brunioides subsp. brunioides,37.77111111111112,0.5869565217391304,0.7435108661691856,0.4304021773090751,1.540903540903541,7.10784711765234e-4,62,92,subspecies,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia bulgaensis,70.01052631578948,0.31666666666666665,0.45905736548899534,0.17427596784433796,1.5512934879571811,0.00424486396745045,48,60,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia burbidgeae,24.6087,0.9009009009009008,1.0774774774774776,0.7243243243243243,0.8870909090909088,0.7955189502101612,49,111,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia burkittii,716.6126470588234,0.03093721565059145,0.04133636552674867,0.02053806577443423,1.2643308689596056,4.9350906258142505e-9,1070,1099,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia buxifolia,62.6372658227848,0.3539426523297492,0.3888478759427685,0.3190374287167299,1.016588522449906,0.3432415119102927,788,1116,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Acacia buxifolia subsp. buxifolia,49.220188679245275,0.4504249291784704,0.4908470690736257,0.410002789283315,0.9949590422180212,0.5404779580823437,682,1059,subspecies,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Acacia buxifolia subsp. pubiflora,26.756896551724143,0.8285714285714285,1.0026825042290863,0.6544603529137707,1.4496021220159152,0.00187425002113845,59,105,subspecies,mostly resprouts,no post-fire seeding,TRUE,resprouter,woody,woody,TRUE,FALSE,obligate resprouter,resprouter
Acacia caerulescens,82.52166666666666,0.2686567164179105,0.3927697872649822,0.14454364557083887,0.8552188552188549,0.7929836518729733,50,67,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia calamifolia,330.56038461538463,0.06706792777300086,0.08195206474462818,0.05218379080137353,0.9850611236153404,0.6360978659253423,1087,1163,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia calcicola,16.143203883495143,1.3733333333333335,1.526460692574418,1.220205974092249,7.64121012482663,4.287840167226452e-227,159,225,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia calligera,8.120879120879122,2.7299999999999995,3.0538451481804225,2.406154851819577,2.0783290783290784,1.7816663898237762e-9,20,100,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia cambagei,502.0432258064516,0.04415954415954416,0.05970486916117784,0.02861421915791048,1.15102848465326,0.00332272851509516,674,702,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Acacia carneorum,6717.510000000002,0.00330033003300329,0.00976897689768976,-0.00316831683168316,1.0000000000000002,0.4891777869543697,302,303,species,mostly resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Acacia cataractae,4.95564705882353,4.473684210526316,4.861956420871,4.085412000181632,1.5556480999479434,1.4286523427531808e-4,5,114,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia catenulata subsp. occidentalis,41.17285714285714,0.5384615384615385,0.7687653426182935,0.30815773430478355,0.8646616541353381,0.7058837470951778,22,39,subspecies,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Acacia cavealis,115.28400000000002,0.1923076923076923,0.3608728167653687,0.02374256785001582,0.84,0.6926096656959821,21,26,species,mostly resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,NA
Acacia cedroides,42.756428571428565,0.5185185185185186,0.7901351288176641,0.2469019082193731,0.4999999999999999,0.9839733578287518,13,27,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia celastrifolia,66.50999999999999,0.3333333333333334,0.4437668226178596,0.22289984404880725,3.038461538461538,3.088388559874832e-23,84,105,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia celsa,74.8838080495356,0.2960586617781852,0.32834602518881617,0.2637712983675542,3.673252478200357,0,919,1091,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Acacia chamaeleon,232.78499999999997,0.09523809523809526,0.1885714285714286,0.0019047619047619,0.9268292682926824,0.6047171492371278,38,42,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
Acacia cheelii,129.85285714285718,0.17073170731707316,0.20140756921762695,0.14005584541651936,1.0492610837438423,0.17824319202460692,591,697,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia chrysocephala,123.51857142857143,0.1794871794871795,0.2562551142060978,0.10271924476826116,0.9236453201970444,0.7098425273574562,97,117,species,does not resprout,robust post-fire seeding,TRUE,seeder,woody,woody,FALSE,TRUE,obligate seeder,seeder
Acacia cincinnata,66.51,0.3333333333333333,0.4407406717061667,0.2259259949604999,2.690909090909091,5.620855284102938e-19,97,111,species,sometimes resprouts,robust post-fire seeding,TRUE,facultative,woody,woody,TRUE,TRUE,NA,seeder
Acacia clunies-rossiae,58.98056603773586,0.37588652482269497,0.4770852154821972,0.2746878341631927,0.6285714285714287,0.9998178498044252,88,141,species,does not resprout,NA,FALSE,NA,woody,woody,FALSE,NA,NA,NA
Acacia cochlearis,108.45324324324324,0.2044198895027625,0.2702884782286437,0.1385513007768812,1.017417417417417,0.42098215115383214,148,181,species,sometimes resprouts,NA,FALSE,NA,woody,woody,TRUE,NA,NA,NA
